txn_id,vehicle_id,plaza_id,txn_date,txn_time,amount,status,vehicle_type,bank_name,balance_before,balance_after
TXN003131,VEH2540,PLZ006,2024-02-01,23:16:04,70,SUCCESS,Car,ICICI,728,658
TXN003132,VEH1642,PLZ002,2024-06-25,10:25:33,200,FAILED,Truck,Kotak,861,861
TXN003133,VEH4823,PLZ006,2024-05-02,21:52:29,100,SUCCESS,Bus,SBI,375,275
TXN003134,VEH6651,PLZ004,2024-02-14,21:26:52,200,SUCCESS,Truck,HDFC,687,487
TXN003135,VEH7083,PLZ004,2024-02-04,18:30:59,200,FAILED,Truck,HDFC,893,893
TXN003136,VEH4623,PLZ005,2024-06-24,07:47:58,50,SUCCESS,Car,Axis,634,584
TXN003137,VEH1228,PLZ001,2024-05-06,06:29:31,180,SUCCESS,Truck,SBI,202,22
TXN003138,VEH3630,PLZ005,2024-03-09,21:19:32,200,SUCCESS,Truck,Axis,414,214
TXN003139,VEH9362,PLZ001,2024-05-31,00:39:02,120,SUCCESS,Bus,SBI,816,696
TXN003140,VEH1253,PLZ001,2024-01-07,09:11:18,200,SUCCESS,Truck,Kotak,416,216
TXN003141,VEH8227,PLZ001,2024-01-06,14:19:54,100,SUCCESS,Bus,Axis,343,243
TXN003142,VEH1705,PLZ004,2024-06-17,16:10:57,140,SUCCESS,Bus,Axis,803,663
TXN003143,VEH8148,PLZ001,2024-04-21,03:26:42,70,SUCCESS,Car,Axis,913,843
TXN003144,VEH3504,PLZ006,2024-02-27,19:43:31,140,FAILED,Bus,Kotak,991,991
TXN003145,VEH9743,PLZ005,2024-02-18,13:30:41,150,SUCCESS,Truck,SBI,586,436
TXN003146,VEH5068,PLZ005,2024-05-24,22:41:18,200,SUCCESS,Truck,Kotak,416,216
TXN003147,VEH1500,PLZ001,2024-03-02,15:07:23,180,SUCCESS,Truck,Kotak,343,163
TXN003148,VEH8711,PLZ005,2024-03-30,12:26:58,60,SUCCESS,Car,ICICI,662,602
TXN003149,VEH3201,PLZ003,2024-06-02,18:44:43,180,SUCCESS,Truck,SBI,601,421
TXN003150,VEH9383,PLZ005,2024-02-22,01:45:05,140,SUCCESS,Bus,HDFC,971,831
TXN003151,VEH3235,PLZ005,2024-01-27,04:18:46,140,SUCCESS,Bus,ICICI,902,762
TXN003152,VEH2356,PLZ004,2024-01-18,13:43:32,180,SUCCESS,Truck,ICICI,810,630
TXN003153,VEH6418,PLZ001,2024-01-16,20:54:37,180,SUCCESS,Truck,SBI,897,717
TXN003154,VEH2146,PLZ001,2024-05-18,09:57:03,120,SUCCESS,Bus,Axis,959,839
TXN003155,VEH3725,PLZ002,2024-05-01,08:12:04,60,SUCCESS,Car,HDFC,896,836
TXN003156,VEH3595,PLZ002,2024-04-02,14:56:23,150,SUCCESS,Truck,SBI,264,114
TXN003157,VEH5028,PLZ001,2024-06-25,13:35:40,100,SUCCESS,Bus,ICICI,235,135
TXN003158,VEH6109,PLZ005,2024-03-10,06:17:10,200,SUCCESS,Truck,Kotak,467,267
TXN003159,VEH2976,PLZ004,2024-06-08,23:43:30,140,REVERSED,Bus,Kotak,342,342
TXN003160,VEH5888,PLZ005,2024-02-17,06:37:30,50,SUCCESS,Car,ICICI,535,485
TXN003161,VEH7885,PLZ002,2024-04-07,22:24:45,100,SUCCESS,Bus,ICICI,204,104
TXN003162,VEH1426,PLZ004,2024-02-08,15:11:45,60,SUCCESS,Car,ICICI,739,679
TXN003163,VEH2105,PLZ005,2024-03-08,02:59:31,180,SUCCESS,Truck,HDFC,969,789
TXN003164,VEH6170,PLZ006,2024-02-14,11:00:18,140,SUCCESS,Bus,SBI,807,667
TXN003165,VEH2145,PLZ004,2024-05-07,03:30:18,100,SUCCESS,Bus,ICICI,827,727
TXN003166,VEH2217,PLZ003,2024-02-07,15:03:07,60,SUCCESS,Car,SBI,528,468
TXN003167,VEH9358,PLZ002,2024-03-11,19:42:27,180,REVERSED,Truck,HDFC,776,776
TXN003168,VEH1515,PLZ004,2024-06-07,04:39:28,100,SUCCESS,Bus,ICICI,798,698
TXN003169,VEH7240,PLZ005,2024-01-05,22:19:16,50,FAILED,Car,Kotak,424,424
TXN003170,VEH5955,PLZ001,2024-06-13,23:39:42,120,SUCCESS,Bus,Kotak,840,720
TXN003171,VEH1690,PLZ001,2024-04-29,13:22:45,200,FAILED,Truck,ICICI,953,953
TXN003172,VEH5108,PLZ006,2024-03-09,19:11:40,180,SUCCESS,Truck,Axis,549,369
TXN003173,VEH7079,PLZ004,2024-02-19,14:43:54,50,SUCCESS,Car,Axis,808,758
TXN003174,VEH8029,PLZ003,2024-02-27,08:15:41,50,SUCCESS,Car,Axis,888,838
TXN003175,VEH4555,PLZ002,2024-06-26,21:49:07,120,FAILED,Bus,SBI,499,499
TXN003176,VEH9878,PLZ005,2024-02-12,02:47:20,60,SUCCESS,Car,ICICI,441,381
TXN003177,VEH4086,PLZ001,2024-01-11,10:36:13,180,SUCCESS,Truck,SBI,647,467
TXN003178,VEH3231,PLZ002,2024-01-01,16:05:10,50,SUCCESS,Car,SBI,683,633
TXN003179,VEH1123,PLZ005,2024-03-06,03:08:25,180,FAILED,Truck,Kotak,988,988
TXN003180,VEH9812,PLZ005,2024-05-28,20:59:47,50,REVERSED,Car,SBI,677,677
TXN003181,VEH7526,PLZ006,2024-05-21,18:04:50,120,FAILED,Bus,ICICI,479,479
TXN003182,VEH6944,PLZ004,2024-03-23,02:37:03,200,SUCCESS,Truck,ICICI,876,676
TXN003183,VEH3449,PLZ004,2024-02-18,03:26:04,180,FAILED,Truck,Axis,391,391
TXN003184,VEH5231,PLZ005,2024-01-21,16:21:46,60,SUCCESS,Car,Kotak,551,491
TXN003185,VEH9492,PLZ006,2024-06-01,08:22:00,200,SUCCESS,Truck,ICICI,282,82
TXN003186,VEH1604,PLZ006,2024-02-11,17:29:05,50,SUCCESS,Car,ICICI,325,275
TXN003187,VEH8721,PLZ001,2024-02-04,02:36:31,140,FAILED,Bus,SBI,993,993
TXN003188,VEH9661,PLZ003,2024-04-04,03:14:58,70,SUCCESS,Car,SBI,642,572
TXN003189,VEH8582,PLZ005,2024-04-04,02:48:57,60,SUCCESS,Car,Axis,639,579
TXN003190,VEH4126,PLZ003,2024-03-25,09:06:20,180,SUCCESS,Truck,ICICI,547,367
TXN003191,VEH1394,PLZ006,2024-03-12,05:21:02,60,SUCCESS,Car,ICICI,560,500
TXN003192,VEH4021,PLZ005,2024-04-14,20:53:05,140,SUCCESS,Bus,HDFC,382,242
TXN003193,VEH6525,PLZ004,2024-05-06,04:35:10,120,SUCCESS,Bus,HDFC,499,379
TXN003194,VEH2184,PLZ002,2024-06-07,20:25:36,100,FAILED,Bus,ICICI,685,685
TXN003195,VEH6081,PLZ003,2024-03-17,21:17:20,150,SUCCESS,Truck,HDFC,348,198
TXN003196,VEH9495,PLZ003,2024-06-08,19:47:16,70,SUCCESS,Car,SBI,406,336
TXN003197,VEH9750,PLZ004,2024-03-16,02:53:52,150,FAILED,Truck,SBI,592,592
TXN003198,VEH5731,PLZ001,2024-02-28,18:32:49,70,SUCCESS,Car,Kotak,467,397
TXN003199,VEH3564,PLZ003,2024-01-29,20:28:55,60,SUCCESS,Car,HDFC,688,628
TXN003200,VEH8708,PLZ003,2024-06-23,16:26:12,100,SUCCESS,Bus,ICICI,649,549
TXN003201,VEH6570,PLZ005,2024-03-24,03:36:43,140,SUCCESS,Bus,Kotak,557,417
TXN003202,VEH6054,PLZ002,2024-03-24,05:05:34,70,SUCCESS,Car,Axis,704,634
TXN003203,VEH3350,PLZ003,2024-01-25,11:32:21,60,SUCCESS,Car,Kotak,790,730
TXN003204,VEH9381,PLZ006,2024-04-22,12:42:47,140,SUCCESS,Bus,ICICI,283,143
TXN003205,VEH4394,PLZ002,2024-01-28,09:54:17,140,SUCCESS,Bus,SBI,391,251
TXN003206,VEH1657,PLZ001,2024-01-12,03:03:40,200,SUCCESS,Truck,HDFC,356,156
TXN003207,VEH2590,PLZ006,2024-01-21,23:53:30,120,SUCCESS,Bus,HDFC,346,226
TXN003208,VEH7132,PLZ003,2024-06-17,06:36:25,50,SUCCESS,Car,Axis,478,428
TXN003209,VEH3288,PLZ001,2024-01-18,22:33:06,60,SUCCESS,Car,HDFC,944,884
TXN003210,VEH1794,PLZ001,2024-05-16,06:31:14,100,SUCCESS,Bus,SBI,310,210
TXN003211,VEH8453,PLZ004,2024-01-14,04:25:37,120,SUCCESS,Bus,SBI,552,432
TXN003212,VEH5011,PLZ003,2024-06-04,07:01:49,180,SUCCESS,Truck,SBI,368,188
TXN003213,VEH2730,PLZ003,2024-03-25,10:25:32,140,SUCCESS,Bus,ICICI,911,771
TXN003214,VEH3907,PLZ006,2024-04-17,05:42:10,150,SUCCESS,Truck,Axis,324,174
TXN003215,VEH5779,PLZ004,2024-01-08,18:56:40,60,SUCCESS,Car,HDFC,416,356
TXN003216,VEH5755,PLZ002,2024-06-22,01:46:53,150,FAILED,Truck,Kotak,527,527
TXN003217,VEH8097,PLZ001,2024-06-26,05:03:00,100,SUCCESS,Bus,Kotak,378,278
TXN003218,VEH3740,PLZ002,2024-05-15,14:06:16,200,FAILED,Truck,ICICI,600,600
TXN003219,VEH3766,PLZ006,2024-03-13,12:25:12,60,SUCCESS,Car,SBI,496,436
TXN003220,VEH6528,PLZ006,2024-06-17,02:20:49,150,FAILED,Truck,Kotak,751,751
TXN003221,VEH3715,PLZ001,2024-03-29,02:50:23,50,SUCCESS,Car,Axis,852,802
TXN003222,VEH2699,PLZ004,2024-05-04,23:27:11,100,SUCCESS,Bus,SBI,350,250
TXN003223,VEH8773,PLZ002,2024-01-04,18:14:05,50,SUCCESS,Car,Axis,545,495
TXN003224,VEH2444,PLZ005,2024-06-13,18:53:58,50,FAILED,Car,Kotak,568,568
TXN003225,VEH7355,PLZ001,2024-06-20,23:27:40,120,SUCCESS,Bus,SBI,998,878
TXN003226,VEH2237,PLZ001,2024-03-29,22:31:51,150,SUCCESS,Truck,ICICI,875,725
TXN003227,VEH7742,PLZ002,2024-06-14,06:53:50,200,SUCCESS,Truck,SBI,715,515
TXN003228,VEH3546,PLZ002,2024-01-09,02:33:31,180,SUCCESS,Truck,Axis,756,576
TXN003229,VEH4367,PLZ004,2024-05-15,17:58:30,120,FAILED,Bus,Kotak,264,264
TXN003230,VEH6876,PLZ002,2024-01-22,05:03:59,150,FAILED,Truck,Axis,239,239
TXN003231,VEH3128,PLZ006,2024-04-01,23:07:32,60,FAILED,Car,HDFC,324,324
TXN003232,VEH3092,PLZ005,2024-06-27,09:03:15,70,FAILED,Car,HDFC,573,573
TXN003233,VEH7513,PLZ003,2024-05-22,22:40:56,120,SUCCESS,Bus,Axis,684,564
TXN003234,VEH7787,PLZ005,2024-02-09,02:21:10,140,REVERSED,Bus,Kotak,458,458
TXN003235,VEH9376,PLZ002,2024-02-09,23:58:45,200,SUCCESS,Truck,Axis,841,641
TXN003236,VEH8343,PLZ004,2024-02-23,17:54:07,140,SUCCESS,Bus,ICICI,864,724
TXN003237,VEH4023,PLZ005,2024-05-30,15:57:55,100,SUCCESS,Bus,SBI,581,481
TXN003238,VEH5983,PLZ002,2024-01-22,12:32:36,140,REVERSED,Bus,HDFC,763,763
TXN003239,VEH7219,PLZ005,2024-02-02,05:17:59,60,FAILED,Car,HDFC,538,538
TXN003240,VEH1883,PLZ001,2024-01-02,07:51:28,180,SUCCESS,Truck,Axis,833,653
TXN003241,VEH2705,PLZ001,2024-04-27,09:30:28,180,SUCCESS,Truck,HDFC,918,738
TXN003242,VEH2151,PLZ006,2024-01-19,23:02:17,180,FAILED,Truck,Axis,501,501
TXN003243,VEH2128,PLZ004,2024-01-14,07:27:45,180,SUCCESS,Truck,Axis,644,464
TXN003244,VEH6501,PLZ002,2024-05-26,14:48:07,50,SUCCESS,Car,HDFC,381,331
TXN003245,VEH5631,PLZ002,2024-03-17,17:52:13,150,SUCCESS,Truck,Kotak,792,642
TXN003246,VEH4806,PLZ003,2024-01-27,16:01:40,180,SUCCESS,Truck,ICICI,248,68
TXN003247,VEH3461,PLZ001,2024-04-18,02:25:38,200,REVERSED,Truck,SBI,434,434
TXN003248,VEH6147,PLZ005,2024-03-31,00:28:53,50,SUCCESS,Car,Axis,835,785
TXN003249,VEH3937,PLZ004,2024-02-11,14:50:04,50,SUCCESS,Car,Kotak,815,765
TXN003250,VEH6475,PLZ003,2024-03-07,03:02:38,200,SUCCESS,Truck,ICICI,258,58
TXN003251,VEH5231,PLZ005,2024-05-29,00:59:15,120,SUCCESS,Bus,ICICI,655,535
TXN003252,VEH3880,PLZ001,2024-05-11,22:03:21,100,FAILED,Bus,Kotak,979,979
TXN003253,VEH1579,PLZ005,2024-02-08,23:54:15,60,SUCCESS,Car,HDFC,913,853
TXN003254,VEH1494,PLZ004,2024-05-18,12:16:40,50,SUCCESS,Car,HDFC,574,524
TXN003255,VEH7570,PLZ002,2024-06-14,19:04:17,60,SUCCESS,Car,ICICI,547,487
TXN003256,VEH4648,PLZ001,2024-02-18,22:00:34,60,SUCCESS,Car,Kotak,663,603
TXN003257,VEH5752,PLZ002,2024-01-06,08:21:24,200,SUCCESS,Truck,Kotak,409,209
TXN003258,VEH3082,PLZ004,2024-06-07,10:10:29,70,FAILED,Car,ICICI,808,808
TXN003259,VEH7814,PLZ003,2024-02-06,05:37:54,100,FAILED,Bus,Kotak,789,789
TXN003260,VEH4957,PLZ005,2024-01-06,21:43:16,70,SUCCESS,Car,HDFC,647,577
TXN003261,VEH6576,PLZ005,2024-02-09,23:07:04,140,SUCCESS,Bus,Axis,789,649
TXN003262,VEH2325,PLZ003,2024-06-02,11:51:37,100,SUCCESS,Bus,SBI,701,601
TXN003263,VEH8119,PLZ004,2024-03-03,00:02:38,70,SUCCESS,Car,Kotak,633,563
TXN003264,VEH9314,PLZ004,2024-06-26,18:41:24,150,SUCCESS,Truck,SBI,300,150
TXN003265,VEH3593,PLZ003,2024-05-26,09:34:19,120,SUCCESS,Bus,Axis,554,434
TXN003266,VEH3350,PLZ002,2024-03-03,04:09:37,70,SUCCESS,Car,Axis,447,377
TXN003267,VEH4612,PLZ001,2024-05-27,12:21:00,120,SUCCESS,Bus,ICICI,979,859
TXN003268,VEH5582,PLZ002,2024-02-12,07:11:35,200,SUCCESS,Truck,Kotak,709,509
TXN003269,VEH3032,PLZ002,2024-04-20,11:09:00,100,SUCCESS,Bus,ICICI,868,768
TXN003270,VEH1090,PLZ006,2024-01-17,19:42:22,140,SUCCESS,Bus,Kotak,389,249
TXN003271,VEH2526,PLZ003,2024-01-12,02:56:42,180,REVERSED,Truck,HDFC,266,266
TXN003272,VEH4935,PLZ003,2024-02-17,20:08:13,150,REVERSED,Truck,ICICI,898,898
TXN003273,VEH5926,PLZ006,2024-01-28,19:02:09,180,SUCCESS,Truck,ICICI,673,493
TXN003274,VEH4555,PLZ001,2024-02-05,09:52:15,140,SUCCESS,Bus,Axis,548,408
TXN003275,VEH9294,PLZ004,2024-03-28,14:03:00,180,SUCCESS,Truck,HDFC,715,535
TXN003276,VEH8421,PLZ004,2024-02-17,04:46:24,180,SUCCESS,Truck,HDFC,814,634
TXN003277,VEH4365,PLZ004,2024-04-28,12:50:20,120,SUCCESS,Bus,ICICI,267,147
TXN003278,VEH3365,PLZ001,2024-06-20,08:53:53,120,FAILED,Bus,SBI,249,249
TXN003279,VEH3443,PLZ006,2024-04-10,10:24:16,60,SUCCESS,Car,ICICI,728,668
TXN003280,VEH8566,PLZ003,2024-04-15,23:13:43,100,REVERSED,Bus,HDFC,965,965
TXN003281,VEH1165,PLZ006,2024-05-11,13:41:47,100,SUCCESS,Bus,SBI,624,524
TXN003282,VEH8970,PLZ006,2024-04-21,04:30:18,50,FAILED,Car,HDFC,290,290
TXN003283,VEH4508,PLZ001,2024-05-09,06:24:51,70,REVERSED,Car,ICICI,765,765
TXN003284,VEH6740,PLZ004,2024-02-15,21:29:20,50,SUCCESS,Car,Axis,743,693
TXN003285,VEH3305,PLZ002,2024-04-26,09:10:59,140,SUCCESS,Bus,ICICI,645,505
TXN003286,VEH4432,PLZ005,2024-02-14,01:30:15,60,SUCCESS,Car,HDFC,891,831
TXN003287,VEH1353,PLZ002,2024-02-20,03:13:42,100,SUCCESS,Bus,HDFC,787,687
TXN003288,VEH2127,PLZ006,2024-04-10,17:06:33,100,SUCCESS,Bus,Kotak,922,822
TXN003289,VEH8673,PLZ005,2024-04-02,06:25:48,150,SUCCESS,Truck,SBI,611,461
TXN003290,VEH2918,PLZ005,2024-06-16,04:57:27,70,SUCCESS,Car,Kotak,726,656
TXN003291,VEH9137,PLZ003,2024-01-19,01:41:59,50,FAILED,Car,ICICI,352,352
TXN003292,VEH3959,PLZ001,2024-05-12,14:18:50,180,SUCCESS,Truck,SBI,339,159
TXN003293,VEH7140,PLZ002,2024-02-08,03:54:02,60,SUCCESS,Car,Axis,493,433
TXN003294,VEH4873,PLZ001,2024-04-20,12:06:05,50,SUCCESS,Car,Axis,910,860
TXN003295,VEH9851,PLZ006,2024-02-05,20:04:16,200,SUCCESS,Truck,ICICI,869,669
TXN003296,VEH2733,PLZ004,2024-04-15,16:57:38,70,SUCCESS,Car,Kotak,637,567
TXN003297,VEH2946,PLZ004,2024-06-12,22:30:20,140,SUCCESS,Bus,SBI,711,571
TXN003298,VEH3398,PLZ005,2024-02-23,03:05:17,120,SUCCESS,Bus,SBI,232,112
TXN003299,VEH6322,PLZ006,2024-03-24,05:51:15,60,SUCCESS,Car,ICICI,416,356
TXN003300,VEH5822,PLZ006,2024-03-03,21:05:57,50,SUCCESS,Car,Kotak,843,793
TXN003301,VEH3853,PLZ006,2024-02-17,16:55:43,50,SUCCESS,Car,HDFC,435,385
TXN003302,VEH3033,PLZ001,2024-05-31,14:32:21,100,SUCCESS,Bus,HDFC,697,597
TXN003303,VEH7402,PLZ005,2024-03-02,04:42:59,120,SUCCESS,Bus,SBI,912,792
TXN003304,VEH1604,PLZ003,2024-03-07,00:40:46,120,SUCCESS,Bus,HDFC,880,760
TXN003305,VEH3349,PLZ004,2024-02-04,04:20:17,120,SUCCESS,Bus,ICICI,755,635
TXN003306,VEH9582,PLZ001,2024-03-16,11:18:29,50,SUCCESS,Car,ICICI,339,289
TXN003307,VEH3036,PLZ003,2024-06-26,19:58:51,140,SUCCESS,Bus,HDFC,452,312
TXN003308,VEH5651,PLZ003,2024-05-11,10:13:23,200,SUCCESS,Truck,Kotak,285,85
TXN003309,VEH1529,PLZ006,2024-01-20,05:43:23,140,SUCCESS,Bus,Kotak,660,520
TXN003310,VEH2560,PLZ004,2024-05-12,00:17:03,60,SUCCESS,Car,SBI,723,663
TXN003311,VEH5438,PLZ005,2024-06-26,00:28:56,200,SUCCESS,Truck,ICICI,569,369
TXN003312,VEH4626,PLZ006,2024-01-19,10:45:15,100,SUCCESS,Bus,Kotak,213,113
TXN003313,VEH6735,PLZ004,2024-02-14,13:14:27,150,SUCCESS,Truck,ICICI,585,435
TXN003314,VEH5042,PLZ002,2024-06-25,16:37:05,100,SUCCESS,Bus,HDFC,733,633
TXN003315,VEH4197,PLZ001,2024-04-05,14:05:36,100,SUCCESS,Bus,ICICI,516,416
TXN003316,VEH5340,PLZ006,2024-01-21,19:09:46,60,SUCCESS,Car,SBI,248,188
TXN003317,VEH5181,PLZ002,2024-01-16,00:48:04,60,SUCCESS,Car,HDFC,212,152
TXN003318,VEH2380,PLZ005,2024-03-09,19:03:07,120,SUCCESS,Bus,SBI,824,704
TXN003319,VEH3569,PLZ001,2024-06-23,03:35:14,200,SUCCESS,Truck,Kotak,624,424
TXN003320,VEH4520,PLZ004,2024-04-01,11:29:11,140,FAILED,Bus,Kotak,489,489
TXN003321,VEH3553,PLZ005,2024-04-28,21:23:43,150,SUCCESS,Truck,Axis,923,773
TXN003322,VEH7941,PLZ002,2024-02-10,08:29:06,60,FAILED,Car,HDFC,744,744
TXN003323,VEH2284,PLZ002,2024-06-26,03:13:14,120,REVERSED,Bus,HDFC,755,755
TXN003324,VEH4293,PLZ003,2024-03-13,21:57:13,70,SUCCESS,Car,Kotak,940,870
TXN003325,VEH8161,PLZ004,2024-02-27,08:05:13,100,FAILED,Bus,HDFC,889,889
TXN003326,VEH9598,PLZ001,2024-05-27,01:44:29,120,FAILED,Bus,SBI,637,637
TXN003327,VEH9484,PLZ002,2024-02-16,05:57:06,180,FAILED,Truck,SBI,959,959
TXN003328,VEH5819,PLZ002,2024-05-15,19:16:52,200,SUCCESS,Truck,Kotak,248,48
TXN003329,VEH1084,PLZ005,2024-02-05,17:20:39,120,FAILED,Bus,Kotak,340,340
TXN003330,VEH4601,PLZ002,2024-01-21,06:19:24,120,SUCCESS,Bus,Kotak,802,682
TXN003331,VEH7676,PLZ005,2024-02-15,23:23:20,140,FAILED,Bus,Kotak,808,808
TXN003332,VEH9489,PLZ003,2024-03-15,23:02:12,120,SUCCESS,Bus,SBI,624,504
TXN003333,VEH1577,PLZ006,2024-04-25,04:28:51,200,SUCCESS,Truck,Axis,574,374
TXN003334,VEH1690,PLZ002,2024-03-29,18:47:43,50,SUCCESS,Car,HDFC,310,260
TXN003335,VEH5734,PLZ004,2024-06-18,06:18:49,70,SUCCESS,Car,HDFC,620,550
TXN003336,VEH5126,PLZ004,2024-04-01,18:17:25,200,SUCCESS,Truck,Kotak,929,729
TXN003337,VEH9016,PLZ004,2024-05-27,07:00:32,50,SUCCESS,Car,Kotak,301,251
TXN003338,VEH9173,PLZ005,2024-05-31,17:13:08,140,SUCCESS,Bus,Axis,222,82
TXN003339,VEH4024,PLZ006,2024-02-23,02:54:10,100,SUCCESS,Bus,HDFC,221,121
TXN003340,VEH9034,PLZ002,2024-03-12,02:11:03,50,SUCCESS,Car,Kotak,752,702
TXN003341,VEH6660,PLZ003,2024-02-02,04:00:37,200,SUCCESS,Truck,Kotak,439,239
TXN003342,VEH5281,PLZ006,2024-05-27,07:03:00,200,SUCCESS,Truck,SBI,702,502
TXN003343,VEH7221,PLZ002,2024-01-01,04:53:10,100,SUCCESS,Bus,ICICI,223,123
TXN003344,VEH6922,PLZ005,2024-05-22,05:30:56,100,SUCCESS,Bus,SBI,860,760
TXN003345,VEH4041,PLZ004,2024-01-03,09:56:46,180,SUCCESS,Truck,ICICI,531,351
TXN003346,VEH3000,PLZ005,2024-04-27,10:18:49,50,SUCCESS,Car,Kotak,669,619
TXN003347,VEH5880,PLZ001,2024-02-08,21:01:36,120,SUCCESS,Bus,HDFC,288,168
TXN003348,VEH1627,PLZ005,2024-06-16,12:28:04,70,SUCCESS,Car,Axis,281,211
TXN003349,VEH5214,PLZ001,2024-04-07,22:42:48,140,SUCCESS,Bus,ICICI,222,82
TXN003350,VEH9107,PLZ002,2024-05-07,03:06:30,70,FAILED,Car,Kotak,795,795
TXN003351,VEH4465,PLZ005,2024-03-23,10:26:21,150,FAILED,Truck,ICICI,314,314
TXN003352,VEH5931,PLZ003,2024-06-27,02:52:25,140,SUCCESS,Bus,SBI,511,371
TXN003353,VEH6804,PLZ006,2024-02-07,04:46:19,70,SUCCESS,Car,Kotak,618,548
TXN003354,VEH9796,PLZ005,2024-03-06,18:25:50,50,SUCCESS,Car,SBI,514,464
TXN003355,VEH4227,PLZ003,2024-03-07,22:19:20,60,SUCCESS,Car,SBI,875,815
TXN003356,VEH7385,PLZ003,2024-05-20,14:32:12,120,SUCCESS,Bus,Axis,411,291
TXN003357,VEH8280,PLZ001,2024-01-21,23:10:36,200,FAILED,Truck,Axis,480,480
TXN003358,VEH1687,PLZ001,2024-04-16,21:28:16,70,SUCCESS,Car,Kotak,838,768
TXN003359,VEH5498,PLZ002,2024-02-14,00:17:24,140,SUCCESS,Bus,Axis,677,537
TXN003360,VEH5003,PLZ006,2024-04-18,13:33:39,150,SUCCESS,Truck,Axis,529,379
TXN003361,VEH8792,PLZ002,2024-02-06,12:35:10,140,SUCCESS,Bus,HDFC,604,464
TXN003362,VEH2736,PLZ006,2024-05-15,13:21:16,180,SUCCESS,Truck,ICICI,397,217
TXN003363,VEH4154,PLZ001,2024-03-15,16:43:56,140,FAILED,Bus,Axis,683,683
TXN003364,VEH9039,PLZ004,2024-02-25,08:35:47,150,SUCCESS,Truck,ICICI,403,253
TXN003365,VEH1877,PLZ003,2024-05-31,05:06:26,150,SUCCESS,Truck,Axis,534,384
TXN003366,VEH9105,PLZ002,2024-03-07,05:27:05,60,REVERSED,Car,Kotak,908,908
TXN003367,VEH5768,PLZ002,2024-05-26,20:50:29,100,SUCCESS,Bus,HDFC,286,186
TXN003368,VEH4021,PLZ001,2024-02-18,06:34:50,140,SUCCESS,Bus,HDFC,316,176
TXN003369,VEH7358,PLZ002,2024-03-28,19:31:58,180,FAILED,Truck,SBI,325,325
TXN003370,VEH9050,PLZ003,2024-04-09,12:15:41,50,SUCCESS,Car,HDFC,922,872
TXN003371,VEH5830,PLZ003,2024-02-26,09:21:20,120,SUCCESS,Bus,Kotak,750,630
TXN003372,VEH8196,PLZ006,2024-01-13,09:39:43,70,REVERSED,Car,SBI,304,304
TXN003373,VEH7414,PLZ002,2024-05-11,13:53:58,120,SUCCESS,Bus,Axis,659,539
TXN003374,VEH5096,PLZ004,2024-06-27,13:37:55,180,FAILED,Truck,HDFC,645,645
TXN003375,VEH8302,PLZ002,2024-01-19,01:54:53,200,SUCCESS,Truck,Kotak,797,597
TXN003376,VEH8605,PLZ002,2024-06-14,22:12:57,60,SUCCESS,Car,Axis,781,721
TXN003377,VEH3753,PLZ005,2024-03-26,08:30:24,150,FAILED,Truck,HDFC,644,644
TXN003378,VEH9501,PLZ001,2024-05-03,04:17:35,150,SUCCESS,Truck,SBI,888,738
TXN003379,VEH4105,PLZ003,2024-03-30,19:28:34,100,SUCCESS,Bus,Kotak,995,895
TXN003380,VEH2438,PLZ001,2024-03-01,02:11:26,200,SUCCESS,Truck,HDFC,357,157
TXN003381,VEH3993,PLZ002,2024-06-15,06:41:35,150,SUCCESS,Truck,ICICI,528,378
TXN003382,VEH7626,PLZ002,2024-06-16,02:45:16,200,SUCCESS,Truck,SBI,965,765
TXN003383,VEH9458,PLZ001,2024-04-29,11:22:40,140,SUCCESS,Bus,ICICI,907,767
TXN003384,VEH8282,PLZ001,2024-03-28,15:55:44,180,SUCCESS,Truck,ICICI,581,401
TXN003385,VEH3563,PLZ004,2024-01-16,07:19:33,140,SUCCESS,Bus,Axis,666,526
TXN003386,VEH1726,PLZ004,2024-03-16,04:23:42,180,SUCCESS,Truck,Kotak,213,33
TXN003387,VEH1017,PLZ001,2024-02-13,12:12:20,70,SUCCESS,Car,ICICI,989,919
TXN003388,VEH8175,PLZ001,2024-06-01,15:02:11,120,SUCCESS,Bus,HDFC,583,463
TXN003389,VEH1955,PLZ004,2024-06-12,12:41:35,50,SUCCESS,Car,ICICI,748,698
TXN003390,VEH2192,PLZ004,2024-05-17,00:07:55,60,FAILED,Car,Kotak,222,222
TXN003391,VEH8224,PLZ002,2024-03-29,05:12:12,150,SUCCESS,Truck,Kotak,769,619
TXN003392,VEH1061,PLZ004,2024-06-25,17:13:47,150,SUCCESS,Truck,HDFC,665,515
TXN003393,VEH8016,PLZ002,2024-02-24,10:02:49,140,SUCCESS,Bus,HDFC,298,158
TXN003394,VEH6205,PLZ006,2024-01-19,01:19:36,120,REVERSED,Bus,ICICI,725,725
TXN003395,VEH7133,PLZ003,2024-01-10,00:56:02,140,SUCCESS,Bus,Axis,537,397
TXN003396,VEH3162,PLZ004,2024-04-15,16:15:22,140,SUCCESS,Bus,SBI,843,703
TXN003397,VEH9030,PLZ004,2024-02-11,22:07:56,200,SUCCESS,Truck,HDFC,936,736
TXN003398,VEH2974,PLZ002,2024-04-24,06:17:54,50,SUCCESS,Car,SBI,767,717
